Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.138-104.18.32.47-0-0-0,192.168.0.138,0,104.18.32.47,0,0,13/05/2025 12:25:47 PM,30,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.138-172.64.155.209-59982-443-6,192.168.0.138,59982,172.64.155.209,443,6,13/05/2025 12:26:11 PM,36279,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.128311144188096,82.69246671628215,18139.5,25636.156351918282,36267.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,40,32,55.128311144188096,27.564155572094048,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,23,1,20,0,0,0,0,1.747153571646862E15,0.0,1.747153571646862E15,1.747153571646862E15,No Label
192.168.0.138-142.250.200.238-59941-443-6,192.168.0.138,59941,142.250.200.238,443,6,13/05/2025 12:26:15 PM,30933,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.65586913652088,96.98380370478131,15466.5,21846.064004758387,30914.0,19.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,40,32,64.65586913652088,32.32793456826044,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,1044,1,20,0,0,0,0,1.747153575493732E15,0.0,1.747153575493732E15,1.747153575493732E15,No Label
192.168.0.138-142.250.200.202-59948-443-6,192.168.0.138,59948,142.250.200.202,443,6,13/05/2025 12:26:13 PM,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,40,0,153846.15384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,252,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.138-185.199.110.133-59972-443-6,192.168.0.138,59972,185.199.110.133,443,6,13/05/2025 12:26:17 PM,25809,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.49234763067147,116.23852144600721,12904.5,18232.748352895127,25797.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,40,32,77.49234763067147,38.74617381533574,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1023,321,1,20,0,0,0,0,1.747153577105662E15,0.0,1.747153577105662E15,1.747153577105662E15,No Label
192.168.0.138-142.251.37.198-59962-443-6,192.168.0.138,59962,142.251.37.198,443,6,13/05/2025 12:26:20 PM,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,40,0,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,251,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.138-142.250.201.14-59959-443-6,192.168.0.138,59959,142.250.201.14,443,6,13/05/2025 12:25:45 PM,55383,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.11216438257227,54.168246573858404,27691.5,39143.31008614371,55370.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,40,32,36.11216438257227,18.056082191286134,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,252,961,1,20,0,0,0,0,1.747153545621392E15,0.0,1.747153545621392E15,1.747153545621392E15,No Label
192.168.0.138-172.217.19.46-0-0-0,192.168.0.138,0,172.217.19.46,0,0,13/05/2025 12:26:17 PM,384,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15625.0,76.8,144.0406192710931,334.0,4.0,384.0,76.8,144.0406192710931,334.0,4.0,0,0,0,0,0,0,0,0,0,0,0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7471535772423672E15,168.2074250656677,1.747153577242468E15,1.747153577242116E15,No Label
192.168.0.138-224.0.0.252-0-0-0,192.168.0.138,0,224.0.0.252,0,0,13/05/2025 12:25:56 PM,14005946,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2855929902914091,4668648.666666666,8086321.104898156,1.4005928E7,8.0,1.4005946E7,4668648.666666666,8086321.104898156,1.4005928E7,8.0,0,0,0,0,0,0,0,0,0,0,0,0.2855929902914091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.747153563392515E15,9903673.937688477,1.74715357039547E15,1.74715355638956E15,No Label
192.168.0.122-192.168.0.138-55906-80-6,192.168.0.122,55906,192.168.0.138,80,6,13/05/2025 12:26:07 PM,3055619,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.618127456335361,436517.0,544448.6602766142,1024321.0,7.0,3055619.0,436517.0,544448.6602766142,1024321.0,7.0,0,0,0,0,0,0,0,0,0,320,0,2.618127456335361,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.7471535685889508E15,1069259.0259976126,1.74715357012236E15,1.747153567066779E15,No Label
