Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.107-192.168.0.122-21-33596-6,192.168.0.107,21,192.168.0.122,33596,6,13/05/2025 12:58:47 PM,0,3,0,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,96,0,0.0,0.0,10.0,30.0,18.5,10.115993936995679,102.33333333333333,1,0,0,3,3,0,0,0,0.0,24.666666666666668,21.333333333333332,0.0,0,0,0,0,0,0,1,21,0,0,181,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-33604-21-6,192.168.0.122,33604,192.168.0.107,21,6,13/05/2025 12:58:47 PM,2849887,6,6,27.0,76.0,15.0,0.0,4.5,7.035623639735144,34.0,0.0,12.666666666666668,14.678782874157744,36.14178386722,4.210693266083884,259080.6363636364,843390.4655702806,2801759.0,1.0,2849887.0,569977.4,1269833.4068905653,2841523.0,486.0,2849031.0,569806.2,1247803.427161987,2801759.0,1.0,0,0,0,0,200,200,2.105346633041942,2.105346633041942,0.0,34.0,7.923076923076923,11.521440437010893,132.74358974358975,1,2,0,5,11,0,0,0,1.0,8.583333333333334,4.5,12.666666666666666,0,0,0,0,4,16340,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555278767795E15,933537.5412286125,1.747155530365912E15,1.747155527555855E15,No Label
192.168.0.122-192.168.0.107-49062-21-6,192.168.0.122,49062,192.168.0.107,21,6,13/05/2025 12:58:50 PM,3267127,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,30.91401099498122,3.672951801383907,297011.5454545454,972251.7736635262,3228310.0,1.0,3267127.0,653425.4,1458247.4004841566,3262017.0,480.0,3266363.0,653272.6,1439556.5422147543,3228310.0,1.0,0,0,0,0,200,200,1.8364759006919535,1.8364759006919535,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,47192,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555307718085E15,1075350.9443071731,1.747155533639239E15,1.74715553040587E15,No Label
192.168.0.107-192.168.0.122-21-49062-6,192.168.0.107,21,192.168.0.122,49062,6,13/05/2025 12:58:53 PM,289,3,2,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0.0,0.0,0.0,0.0,221453.28719723184,17301.03806228374,72.25,29.409465596414137,104.0,37.0,289.0,144.5,28.991378028648448,165.0,124.0,191.0,191.0,0.0,191.0,191.0,1,0,0,0,96,40,10380.622837370243,6920.415224913495,0.0,30.0,12.333333333333334,12.355835328567093,152.66666666666669,1,0,2,3,3,0,0,0,0.0,14.8,21.333333333333332,0.0,0,0,0,0,0,0,0,12,0,0,181,0,2,32,0,0,0,0,1.74715553367332E15,38.18376618407357,1.747155533673347E15,1.747155533673293E15,No Label
192.168.0.122-192.168.0.107-49074-21-6,192.168.0.122,49074,192.168.0.107,21,6,13/05/2025 12:58:53 PM,2678058,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,37.71389566618796,4.480858891032233,243459.81818181823,794486.6265862276,2638721.0,1.0,2678058.0,535611.6,1195517.4630233555,2674218.0,297.0,2677470.0,535494.0,1175833.5660003077,2638721.0,1.0,0,0,0,0,200,200,2.2404294455161167,2.2404294455161167,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,42268,0,2,0,6,64240,181,2,32,0,0,0,0,1.747155533972676E15,878695.8440727724,1.74715553631564E15,1.747155533673126E15,No Label
192.168.0.107-192.168.0.122-21-49074-6,192.168.0.107,21,192.168.0.122,49074,6,13/05/2025 12:58:56 PM,167,3,2,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0.0,0.0,0.0,0.0,383233.53293413174,29940.119760479043,41.75,30.598202561588487,74.0,1.0,167.0,83.5,116.67261889578035,166.0,1.0,74.0,74.0,0.0,74.0,74.0,1,0,0,0,96,40,17964.071856287424,11976.047904191617,0.0,30.0,12.333333333333334,12.355835328567093,152.66666666666669,1,0,2,3,3,0,0,0,0.0,14.8,21.333333333333332,0.0,0,0,0,0,0,0,0,12,0,0,181,0,2,32,0,0,0,0,1.7471555363514745E15,16.263455967290593,1.747155536351486E15,1.747155536351463E15,No Label
192.168.0.122-192.168.0.107-49076-21-6,192.168.0.122,49076,192.168.0.107,21,6,13/05/2025 12:58:56 PM,3087414,6,6,26.0,76.0,14.0,0.0,4.333333333333334,6.742897497861485,34.0,0.0,12.666666666666668,14.678782874157744,33.037357477811526,3.8867479385660624,280674.00000000006,918059.580821964,3048573.0,49.0,3087414.0,617482.8,1377559.4443789714,3081735.0,438.0,3086719.0,617343.8,1359167.0887367749,3048573.0,175.0,0,0,0,0,200,200,1.9433739692830312,1.9433739692830312,0.0,34.0,7.846153846153846,11.47349230361121,131.64102564102564,1,2,0,5,11,0,0,0,1.0,8.5,4.333333333333333,12.666666666666666,0,0,0,0,4,46865,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555366978332E15,1015537.7862926516,1.747155539405755E15,1.747155536351552E15,No Label
192.168.0.107-192.168.0.122-21-49076-6,192.168.0.107,21,192.168.0.122,49076,6,13/05/2025 12:58:59 PM,0,3,0,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,96,0,0.0,0.0,10.0,30.0,18.5,10.115993936995679,102.33333333333333,1,0,0,3,3,0,0,0,0.0,24.666666666666668,21.333333333333332,0.0,0,0,0,0,0,0,1,21,0,0,181,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.0.122-192.168.0.107-46094-21-6,192.168.0.122,46094,192.168.0.107,21,6,13/05/2025 12:58:59 PM,2828807,6,6,25.0,76.0,13.0,0.0,4.166666666666667,6.462713568360172,34.0,0.0,12.666666666666668,14.678782874157744,35.7040971688772,4.242070950757687,257164.27272727276,839781.9198989809,2789035.0,0.0,2828807.0,565761.4,1261524.8686808755,2822445.0,525.0,2827531.0,565506.2,1243064.5324576676,2789035.0,0.0,0,0,0,0,200,200,2.1210354753788434,2.1210354753788434,0.0,34.0,7.769230769230768,11.432073639209454,130.6923076923077,1,2,0,5,11,0,0,0,1.0,8.416666666666666,4.166666666666667,12.666666666666666,0,0,0,0,4,50608,0,2,0,6,64240,181,2,32,0,0,0,0,1.7471555397572452E15,929009.2018063954,1.747155542234409E15,1.747155539440059E15,No Label
192.168.0.107-192.168.0.122-21-46094-6,192.168.0.107,21,192.168.0.122,46094,6,13/05/2025 12:59:02 PM,643,3,2,64.0,0.0,30.0,10.0,21.333333333333332,10.263202878893768,0.0,0.0,0.0,0.0,99533.43701399688,7776.049766718506,160.75,172.4033545690648,393.0,1.0,643.0,321.5,453.255446740577,642.0,1.0,65.0,65.0,0.0,65.0,65.0,1,0,0,0,96,40,4665.629860031104,3110.4199066874025,0.0,30.0,12.333333333333334,12.355835328567093,152.66666666666669,1,0,2,3,3,0,0,0,0.0,14.8,21.333333333333332,0.0,0,0,0,0,0,0,0,12,0,0,181,0,2,32,0,0,0,0,1.747155542268647E15,83.43860018001261,1.747155542268706E15,1.747155542268588E15,No Label
